tweet_id,sentiment,SenNumber,author,content,,,,,,,
1964626765,worry,13,CullenPixie,@HerMonkeyMan I don't think @JazzyHale22 will want to come back  (guys read your dms),,,,,,,
1964625858,worry,13,MeriEsteban,@Jonasbrothers @ddlovato you are disappointing me......,,,,,,,
1964625643,worry,13,kmaco214,"@ShabbyGomer wish we could have surprised them and gone to H, but just couldn't work it out.",,,,,,,
1964625613,sadness,11,ChanduThota,now its raining in PHL and more delays in the flight schedule - bummed that I will be missing Jay Leno's last tonight's show today...,,,,,,,
1964625066,neutral,9,mhictire,@a_simple_girl @BuzzEdition I have to miss the festivities this evening.  Heading up the hill and won't have internet and no BB service.,,,,,,,
1964624994,sadness,11,shereemcfly09,@DubarryMcfly really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it  loveyoufletch xxxx,,,,,,,
1964624951,neutral,9,dancinglola,It's been 2 days without gas...the gas company turned it off to do maintenance. I can't cook.,,,,,,,
1964624894,worry,13,vanes,My big mistake for today is falling asleep while i got lots of things to do,,,,,,,
1964624766,sadness,11,tombstoned,on my way to work. I'M SO HUNGRY!,,,,,,,
1964624732,empty,3,archiefan96,crying to A Walk To Remember as usual,,,,,,,
1964624633,worry,13,HeroesJonas7495,@mikki_kayla02 Sorry! I didn't mean to ruin the rest of your day,,,,,,,
1964624437,sadness,11,Johkool,Loving the new skype! Especially for someone like me who lives half a world away from home!,,,,,,,
1964624073,hate,7,AMKinney,@FlittyGadabout I'm not a hobo.,,,,,,,
1964623805,love,8,brookeinfinity,@NicoleApparatus no you can't. no you can't.   i'm just kidding. that was mean. i love you.,,,,,,,
1964623691,sadness,11,davigirl1,@ludwikc broken  I can't c it,,,,,,,
1964623677,worry,13,Raingin,"@astropix Yeah I just accepted UBC's offer last night, but I dunno if I'll still make it in because I've been slacking off a lot lately.",,,,,,,
1964623664,worry,13,charlievdw,I am in so much pain I really don't feel too good. Couldn't eat my dinner,,,,,,,
1964622656,hate,7,PrincessSakura,Princess Sakura is MINE  therefor i want to use it on TJ! grr,,,,,,,
1964621749,sadness,11,DJCYS,Ohh boy my babys tooth came out !,,,,,,,
1964621747,empty,3,BreeLovey,Nooooothing to do tonight,,,,,,,
1964621263,neutral,9,DVSBOI,Going to work,,,,,,,
1964621242,fun,5,RebeccaBrunner,@jonasbrothers http://twitpic.com/624qo - but a brown snake bit my duck named Elvis  anyway ahaha Elvis is soo cutee!! And so is Nicho ...,,,,,,,
1964620757,sadness,11,destinyjoyful,"@jerrib247 sorry mom! I didn't mean to. I shouldn't have tweeted that, you are already having a hard day  Love you!",,,,,,,
1964620588,love,8,LoVeMeForHeRlOl,Heyy.thnxx.or.inviting.me.to.ur.party.rob.ill.be.down.there.on.june.24th.ill.miss.u.when.u.go.to.italy....   &lt,333333333 txt.me.hon!!!,,,,,,
1964619142,neutral,9,ohmigosh_dusti,you know ur dog is getting old when she sits down to eat...poor hilly please don't grow up,,,,,,,
1964618907,neutral,9,pinkemmz1995,ONE OF THE WORST DAYS OF MY LIFE.,,,,,,,
1964618850,worry,13,marina_xx,what an awkward day. it sucked,,,,,,,
1964618407,worry,13,thehoodnerd,@arsenal_fann coming up! Sowwy!,,,,,,,
1964618126,worry,13,Memset_Martyn,"To cap things off, the lower part of my back really hurts.",,,,,,,
1964618007,neutral,9,dustinmerrill,I had fries and an ariZona at 1130 and that's the only thing I ate today.  feeeeeed meeeeee,,,,,,,
1964617964,sadness,11,Koleya_,jazzy we should be in vegas w A team,,,,,,,
1964617614,enthusiasm,4,ElleActressxx,@ItsIan ohhh your soo lucky it is nice out. Here it is rainy and humid.,,,,,,,
1964617589,neutral,9,Missmc805,@lilxcutiesworld I guess @anilam18 cant request  the same song though,,,,,,,
1964617546,sadness,11,StarryDreamer03,@leirastorm  That's sucky. We'll miss you being on.,,,,,,,
1964617509,sadness,11,juliebee,It's 10.30pm on a Friday night and I'm going to bed. How pathetic.,,,,,,,
1964617507,worry,13,david_rocks,i dont know what to do on my lame fridaay  maybe go out with my besties!!,,,,,,,
1964617394,neutral,9,whitmo,@ledoug actually was planning on working @ w12th but alas meetings kaiboshed that plan,,,,,,,
1964617244,love,8,Victoria_B33,im cleaning listening to fiona apple then off to a birthday party!!!!!! i cant believe that im 25 already,,,,,,,
1964617139,neutral,9,tarelique,wishing i was karen from will&amp,grace,,,,,,
1964617034,neutral,9,robersonj,@redefinition if only the weather would cooperate for us to get in the pool right now. It's been too cold all spring,,,,,,,
1964616944,sadness,11,cleders,@LisaTayl My stay was great! BUT my mother gave me the cold/flu before I left and I still have a cough...,,,,,,,
1964616595,worry,13,mileymandyrox,AHHHHHHHH!I can't get miley to notice me......,,,,,,,
1964616374,sadness,11,ali_konu,@nataliejanette Im so jealous that Im not going to blogher,,,,,,,
1964604048,relief,10,Zebulun284,@aduquette I know. It's not hard to NOT click reply.  Sorry to hear about the possible stomach condition  Sucks to deal with.,,,,,,,
1964604013,neutral,9,GiniLovesJonas,Was eating a manderin. But it's all gone now!,,,,,,,
1964603818,sadness,11,carrotlove,I am so sick and tired of this on and off rain,,,,,,,
1964603662,sadness,11,erickajonasbby,@honorsociety i like it and all butttt your not going to have it at the august 7th concert which hurts my feelers,,,,,,,
1964603387,surprise,12,Jesehn,I burnt myself,,,,,,,
1964602839,love,8,kirstiie223,Annoyed  greg diddnt go through  i guess well done holly,,,,,,,
1964602791,worry,13,BellaKavner98,"@therealpickler hey kellie,how are u?I FEEL HORRIBLE!",,,,,,,
1964602289,worry,13,mlmanley,AP: North Korea could opt for devastating land assault... http://tinyurl.com/nmg9ht (via @Drudge_Report) Scary talk to say the least.  mm,,,,,,,
1964602268,anger,1,gennyLinn,Gah! I left my glasses at work and reading is giving me a headache.  I can't believe how much I need them these days.  Old age.,,,,,,,
1964601577,sadness,11,SonnyDani,@MalcolmMillion nah i understand you cant cancel i just wanted you to come,,,,,,,
1964601549,neutral,9,lnjen,gymnastics time.  My last night for teaching Friday evening classes.   New summer schedule starts next week.,,,,,,,
1964600938,worry,13,jordanislol,"@willnoon I believe the address is 300 Ottawa Ave. NW, Grand Rapids, MI (Calder Plaza), wish I could've seen you guys last night or today",,,,,,,
1964600695,sadness,11,Annihilatian,"Is there a way I can sleep for the next 8 or 9 days? That way when I wake up, she'll have returned &amp; I wouldn't have missed her SO MUCH!",,,,,,,
1964600605,sadness,11,tweetilicious,http://twitpic.com/67k9w - - My besties. If only @DemtriaLovato was there.,,,,,,,
1964600550,sadness,11,macdonaldx,"aww, anyone see hollie steel on BGT tonight? wharra shame",,,,,,,
1964600386,sadness,11,angelinlb,I'm craving something salty in my mouth!  Tired of pretzels tho.,,,,,,,
1964599791,hate,7,mattielong,@lexiloohoo ugh! Fuck it. Today doesn't look like it's going to work  i'm sorry,,,,,,,
1964599609,sadness,11,MKCOL,@RobbieBarnes No Sky. Terrestrial analogue only,,,,,,,
1964599581,sadness,11,jazifyfie,"just missed to answer his IM AGAIN! For the nth time! This is making me sad.  Whenever he IM (which is all the time), I am always out.",,,,,,,
1964598753,sadness,11,jemistry,i just watched Marley &amp, Me...i cried so hard!,,,,,,
1964598726,neutral,9,muzcats,#iusedtobescaredof the girls in the year above me at school,,,,,,,
1964598425,surprise,12,DrewDrew2009,wondering why my boyfriend hasnt called me for a week.. . i think the end is coming for is...,,,,,,,
1964598277,sadness,11,Arhum,@honorsociety luvvv it- but one aquestion-why isn't there any full moon crazy tour date for toronto!?!?!?!!??!,,,,,,,
1964598252,worry,13,sabbath78,Just lost my internet signal  how will life go on,,,,,,,
1964598229,hate,7,itsmichababy,im so not feelinq this huqe ass pimple smack in the middle of my doom. it aint riqht man,,,,,,,
1964598032,worry,13,codytupper,@mareyachristina haha i shaved all my facial hair off except for my moustache cause i thought it would be cool! But it made me look gross,,,,,,,
1964597967,hate,7,darrell,"@richcav Yes, they can, but the selection is arbitrarily and severely limited because of nonstandardized copyright laws.",,,,,,,
1964597953,sadness,11,joerbailey,@wendica I checked.  We didn't win,,,,,,,
1964597612,love,8,GuttaButta,@Coffee_Brown theres a holy version of hell? lol...i cant stop. i need for it to be a trending topic!  be nice (*whispering #redmango)lol,,,,,,,
1964597197,hate,7,kristalyn512,I feel like poop. I hate being sick,,,,,,,
1964596988,sadness,11,karenmc13,@BTV_SUPRNATURAL  ok thanx very much u can send me the answer by private mail if u like but would be sooo cool wish i was in birmingham,,,,,,,
1964596897,neutral,9,Karivett77,Humidity is NOT my friend! Just ask my hair,,,,,,,
1964596687,sadness,11,Kgiirl,got to clean the bathroom today.,,,,,,,
1964596400,neutral,9,maximillian62,"@BerlyAnne lol, don't rub it in",,,,,,,
1964596368,neutral,9,Victoriiaa_,@DangerAdamJonas  I saw you in the facebook live chat... but you will have to answer my question the next time  !,,,,,,,
1964596346,sadness,11,leamartin,oh my god!!! i cried so much!!! watch this guys from BGT  http://bit.ly/5t5Xz,,,,,,,
1964596230,sadness,11,daiq,Greg Pritchard was ROBBED of a place in the final of BGT... Cry baby bitch-face got through instead,,,,,,,
1964596180,worry,13,witchy108,"@JodiOKeefee what on earth happened to wentworth's page?!? i'm devastated, as i'm sure ALL of his fans are!",,,,,,,
1964596146,sadness,11,dkmeek,Have to work today.  http://plurk.com/p/x2rt8,,,,,,,
1964596143,sadness,11,shord143,i've got nothing witty to tweet,,,,,,,
1964595919,neutral,9,frenxchie,Watching Ripley's Believe it or Not while eating=bad choice,,,,,,,
1964595534,neutral,9,fentonfilms,I wanna make a new vlog update tomorrow. But I have homework to do as well.,,,,,,,
1964595436,neutral,9,helenmarie7k,Wish I could go hear Mint Condition tommorow night,,,,,,,
1964595309,relief,10,davidthegreater,@AustinWise Part of an AR-15. Actually the only part of one that qualifies as a gun. You have to be 21 to buy them without parts on them.,,,,,,,
1964595270,fun,5,babyblues7985,Im so excited about the MTV movie awards!!!  even though I won't be there   I can't wait to watch them on tv and I hope...,,,,,,,
1964595255,happiness,6,cmpriest,@formicadinette - Yipe! I'm sorry to hear that,,,,,,,
1964595219,sadness,11,thesickchick,"@themakelounge -- No fair, I want a sticker but I just moved away from London",,,,,,,
1964595215,sadness,11,ahohey,@SUPERRZAAAP i forgot the yardsale event! ooh how pity i am,,,,,,,
1964595078,worry,13,chrisguitar89,Work is an evil whore. That doesn't let me check my text messages,,,,,,,
1964594775,neutral,9,emreoktem,Still working,,,,,,,
1964594506,hate,7,lilroxybabe8188,Assembling/ figuring out this new alarm daddy gave me - SOOO loud  I think I blew out my ear drum,,,,,,,
1964594416,love,8,Lianetics,Zach G. gets an extensive profile in this weekend's NY Times Magazine. The chances of us falling in love are getting fewer and fewer.,,,,,,,
1964594405,sadness,11,ChiBlackhawks,@julierubes I won't be at the game.  Found out too late.,,,,,,,
1964594349,happiness,6,CKunk,@TheoLykos OMG I WANT TO GO TO THE BEACH!!!,,,,,,,
1964594066,hate,7,kellychoez,Hates that my a.c doesn't work! Its so hot,,,,,,,
1964593995,love,8,malia111,@showingmyassets no happy hour for me today,,,,,,,
1964593481,sadness,11,sjor,"Oh yeah, this is why I don't like waking up early.  Around mid-day I get all tired.",,,,,,,
1964593349,boredom,2,RoBine904,@themabster not if you have to be to work at six...,,,,,,,
1964593091,sadness,11,Piewacket1,@Sandy_B_ Shes bad they won't sort her out and is in a lot of pain,,,,,,,
1964592988,worry,13,bobundercover,i wonder if there is a life after Alzheimer's caring. beyond despair. poverty sux but commerce is futile. there is no description. mommy,,,,,,,
1964592475,sadness,11,jona_thin,@AKDB Tell me about it,,,,,,,
1964592031,worry,13,awcarville,needs a new job either closer to home or worth the drive,,,,,,,
1964592011,neutral,9,MechaZain,Toy Story 3 trailer premiered with Up. I need my computer back.,,,,,,,
1964591884,surprise,12,iheartfinn,I wish my sister lived near me,,,,,,,
1964591678,sadness,11,6377_x,Seriously Bored Now!!!,,,,,,,
1964591435,love,8,bjaurigue,"Cupcakes, creme brulee, tiramisu~ I want some sugar",,,,,,,
1964591356,surprise,12,KittysKitchen,Went to get driver license and car licnse plates renewed.  My mechanic that does inspections out of town today.,,,,,,,
1964591336,sadness,11,ElenaBrowne,i think they are working why eyes are drooping  its so weird being under drugs i dont like it ... cant wait for tomorrow though,,,,,,,
1964591277,neutral,9,berrycute1010,misses lance already...,,,,,,,
1964588571,sadness,11,dtopping27,@annejsimmons Just the mother of all bad days,,,,,,,
1964588415,neutral,9,radiochica,@GrangerSmith Glad to know you guys got there safe. Have a great show tonight! Wish I could be there.,,,,,,,
1964586978,hate,7,gbrockway,"Mobile phone check-in? Another fail! American's service came close, but crashed at the gate. I'm now 0 for 3.",,,,,,,
1964586884,hate,7,njbartlett,@caniszczyk Agreed! Though Eclipse apps hinder collecting the heap dump by catching OOME. Had to muck about in JConsole,,,,,,,
1964586767,neutral,9,anabear,@AngieMac78  i know i'm changin it again,,,,,,,
1964586370,neutral,9,its_sb,"@Mali_Marls Nah I got bare work to do, 3 weeks left and I'm bare behind",,,,,,,
1964586223,worry,13,Dianaaaaa,"wow my grandma passed away....I'm too sick to even think, I know she's in a better place now",,,,,,,
1964586100,sadness,11,MBunk_007,@nickwall0 Im not bannished... but I am at work till 6,,,,,,,
1964586065,neutral,9,Sportsmind8586,Game 6...who wants it...u already know who the league wants,,,,,,,
1964586023,worry,13,keliskontagious,the tummy monster hates me,,,,,,,
1964585276,love,8,rmmaxwell04,Im really in the mood to go on a date,,,,,,,
1964584930,worry,13,Samm_J,@Shamoneyy I wish my mouth wud lemme chew all tht.. Pause...I def wud love some of that..,,,,,,,
1964584298,neutral,9,coreana,Some d-bag stole @Catfairbanks bike,,,,,,,
1964583491,boredom,2,Soph4Soph,"@thefunkyfairy hiya, hows your week been?? just tried to DM you but your not following!  x",,,,,,,
1964582733,worry,13,TheMaryDream,gear troubles all day long!,,,,,,,
1964582577,neutral,9,LilRaya,@RaemonVip  I will. tell him I said happy birthday tomorrow too. is you talking about raymond?,,,,,,,
1964582411,relief,10,giloi2009,"@Applecored its like a little adventure, only Im kinda worried about her, and I cant take the bus to where she is cos my oyster is broken",,,,,,,
1964582249,neutral,9,Ck2205,i`m so tired,,,,,,,
1964582102,sadness,11,hptwilighter,Oh no it's storming... gotta get off the computer.,,,,,,,
1964582037,sadness,11,BrewsterInn,@karamat If only we could ever actually be allowed to stay here and do that,,,,,,,
1964581898,happiness,6,wcvm,@Drlebron - Welcome to Minnesoooooooota. Free up some time this trip to catch up! Won't be at Cliquot Club though, they closed,,,,,,
1964581888,sadness,11,MusicJules,My sunburn itches  ouch,,,,,,,
1964581887,hate,7,jacquetran,ah my tummy hurts  damn starbucks sugar/chocolate/caffeine,,,,,,,
1964580669,neutral,9,softer_softest,I'm completely exhausted thanks to yesterday.  Can I go home yet?,,,,,,,
1964580326,neutral,9,mandygirl87,that 'preview' of a trailer for new moon was a joke...14 seconds. still watched it tho. twice. lol figured i missed something! still sick,,,,,,,
1964580312,neutral,9,glossyveneer,"Colleague that &quot;helped&quot; by creating his unit's site in iWeb was NOT helpful. Trash code, 24 CSS files for a 4 page site, no optimizing.",,,,,,,
